locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
BW25113_3195	mlaF	0	3332615	3333424	-1	1350	0.181069958847737	810	132	"ABC transporter maintaining OM lipid asymmetry, ATP-binding protein"
BW25113_3196	yrbG	0	3333634	3334611	1	1112	0.190692395005675	978	168	"putative calcium/sodium:proton antiporter"
BW25113_3197	kdsD	0	3334625	3335611	1	585	0.134983127109111	987	120	"D-arabinose 5-phosphate isomerase"
BW25113_3198	kdsC	0	3335632	3336198	1	110	0.060665362035225	567	31	"3-deoxy-D-manno-octulosonate 8-phosphate phosphatase"
BW25113_3199	lptC	0	3336195	3336770	1	110	0.0308285163776493	576	16	"lipopolysaccharide export, IM-tethered periplasmic protein of the LptBFGC export complex"
BW25113_3200	lptA	0	3336739	3337296	1	2	0.00397614314115308	558	2	"periplasmic LPS-binding protein"
BW25113_3201	lptB	0	3337303	3338028	1	1	0.00152905198776758	726	1	"lipopolysaccharide export ABC transporter ATP-binding protein of the LptBFGC export complex"
BW25113_3202	rpoN	0	3338076	3339509	1	31	0.00774593338497289	1434	10	"RNA polymerase, sigma 54 (sigma N) factor"
BW25113_3203	hpf	0	3339532	3339819	1	236	0.138461538461538	288	36	"ribosome hibernation promoting factor HPF; stabilizes 70S dimers (100S)"
BW25113_3204	ptsN	0	3339937	3340428	1	142	0.072234762979684	492	32	"sugar-specific enzyme IIA component of PTS"
BW25113_3205	yhbJ	0	3340474	3341328	1	292	0.0974025974025974	855	75	"adaptor protein RapZ for GlmZ/GlmY sRNA decay; glucosamine-6-phosphate regulated; NTPase"
BW25113_3206	npr	0	3341325	3341597	1	108	0.105691056910569	273	26	"phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr)"
BW25113_3207	yrbL	0	3341811	3342443	1	348	0.135087719298246	633	77	"Mg(2+)-starvation-stimulated protein"
BW25113_3208	mtgA	0	3342440	3343168	-1	484	0.10806697108067	729	71	"biosynthetic peptidoglycan transglycosylase"
BW25113_3209	elbB	0	3343165	3343818	-1	412	0.120543293718166	654	71	"isoprenoid biosynthesis protein with amidotransferase-like domain"
BW25113_4450	arcZ	0	3343936	3344056	1	85	0.137614678899083	121	15	
BW25113_3210	arcB	0	3344048	3346384	-1	7168	0.196292775665399	2337	413	"aerobic respiration control sensor histidine protein kinase, cognate to two-component response regulators ArcA and RssB"
BW25113_3211	yhcC	0	3346480	3347409	-1	669	0.132616487455197	930	111	"putative Fe-S oxidoreductase, Radical SAM superfamily protein"
BW25113_3212	gltB	0	3348084	3352544	1	3185	0.13972602739726	4461	561	"glutamate synthase, large subunit"
BW25113_3213	gltD	0	3352557	3353975	1	1028	0.13302034428795	1419	170	"glutamate synthase, 4Fe-4S protein, small subunit"
BW25113_3214	gltF	0	3354535	3355299	1	806	0.137880986937591	765	95	"periplasmic protein"
BW25113_3215	yhcA	0	3355471	3356145	1	443	0.09375	675	57	"putative periplasmic chaperone protein"
BW25113_3216	yhcD	0	3356166	3358547	1	2872	0.203824626865672	2382	437	"putative outer membrane fimbrial subunit usher protein"
BW25113_4569	yhcE	0	3358544	3360288	1	507	0.0445576066199873	1745	70	pseudogene
BW25113_3218	insH1	0	3359061	3360077	-1	1	0.00109170305676856	1017	1	"IS5 transposase and trans-activator"
BW25113_3219	yhcF	0	3360285	3361001	1	2152	0.315789473684211	717	204	"putative transcriptional regulator"
BW25113_3220	yhcG	0	3361186	3362313	1	1700	0.176181102362205	1128	179	"DUF1016 family protein in the PD-(D/E)XK nuclease superfamily"
BW25113_3221	yhcH	0	3362373	3362837	-1	443	0.157517899761337	465	66	"DUF386 family protein, cupin superfamily"
BW25113_3222	nanK	0	3362834	3363709	-1	505	0.14575411913815	876	115	"N-acetylmannosamine kinase"
BW25113_3223	nanE	0	3363706	3364395	-1	326	0.106280193236715	690	66	"putative N-acetylmannosamine-6-P epimerase"
BW25113_3224	nanT	0	3364443	3365933	-1	1025	0.150521609538003	1491	202	"sialic acid transporter"
BW25113_3225	nanA	0	3366042	3366935	-1	697	0.160248447204969	894	129	"N-acetylneuraminate lyase"
BW25113_3226	nanR	0	3367057	3367848	-1	178	0.0813464235624123	792	58	"transcriptional repressor of the nan operon, induced by sialic acid"
BW25113_3227	dcuD	0	3368228	3369595	1	2244	0.228896103896104	1368	282	"putative transporter"
BW25113_3228	sspB	0	3369638	3370135	-1	410	0.149220489977728	498	67	"ClpXP protease specificity enhancing factor"
BW25113_3229	sspA	0	3370141	3370779	-1	1004	0.210069444444444	639	121	"stringent starvation protein A, phage P1 late gene activator, RNAP-associated acid-resistance protein, inactive glutathione S-transferase homolog"
BW25113_3230	rpsI	0	3371174	3371566	-1	2	0.00564971751412429	393	2	"30S ribosomal subunit protein S9"
BW25113_3231	rplM	0	3371582	3372010	-1	0	0	429	0	"50S ribosomal subunit protein L13"
BW25113_3232	yhcM	0	3372229	3373356	-1	1071	0.171259842519685	1128	174	"putative AFG1-like family P-loop ATPase"
BW25113_3233	yhcB	0	3373550	3373948	1	37	0.0388888888888889	399	14	"DUF1043 family inner membrane-anchored protein"
BW25113_3234	degQ	0	3374102	3375469	1	909	0.133116883116883	1368	164	"serine endoprotease, periplasmic"
BW25113_3235	degS	0	3375559	3376626	1	45	0.0051975051975052	1068	5	"serine endoprotease, periplasmic"
BW25113_3236	mdh	0	3376689	3377627	-1	181	0.0791962174940898	939	67	"malate dehydrogenase, NAD(P)-binding"
BW25113_3237	argR	0	3378062	3378532	1	181	0.122641509433962	471	52	"l-arginine-responsive arginine metabolism regulon transcriptional regulator"
BW25113_3238	yhcN	0	3378897	3379160	1	160	0.151260504201681	264	36	"cadmium and peroxide resistance protein, stress-induced"
BW25113_3239	yhcO	0	3379216	3379488	-1	84	0.105691056910569	273	26	"putative barnase inhibitor"
BW25113_3240	aaeB	0	3379580	3381547	-1	1202	0.123589164785553	1968	219	"p-hydroxybenzoic acid efflux system component"
BW25113_3241	aaeA	0	3381553	3382485	-1	691	0.152380952380952	933	128	"p-hydroxybenzoic acid efflux system component"
BW25113_3242	aaeX	0	3382493	3382696	-1	238	0.168478260869565	204	31	"DUF1656 family putative inner membrane efflux pump associated protein"
BW25113_3243	aaeR	0	3382879	3383808	1	538	0.10752688172043	930	90	"transcriptional regulator for aaeXAB operon"
BW25113_3244	tldD	0	3383942	3385387	-1	1357	0.14900153609831	1446	194	"putative peptidase"
BW25113_4472	yhdP	0	3385817	3389617	-1	2344	0.139432914352528	3801	477	"DUF3971-AsmA2 domains protein"
BW25113_3247	rng	0	3389685	3391154	-1	436	0.0846560846560847	1470	112	"ribonuclease G"
BW25113_3248	yhdE	0	3391144	3391737	-1	381	0.142056074766355	594	76	"Maf-like protein"
BW25113_3249	mreD	0	3391746	3392234	-1	1	0.00226757369614512	489	1	"cell wall structural complex MreBCD transmembrane component MreD"
BW25113_3250	mreC	0	3392234	3393337	-1	46	0.00804828973843058	1104	8	"cell wall structural complex MreBCD transmembrane component MreC"
BW25113_3251	mreB	0	3393403	3394446	-1	0	0	1044	0	"cell wall structural complex MreBCD, actin-like component MreB"
BW25113_3252	csrD	0	3394751	3396691	-1	1633	0.151688609044076	1941	265	"targeting factor for csrBC sRNA degradation"
BW25113_3253	acuI	0	3396843	3397817	1	869	0.142369020501139	975	125	"putative acryloyl-CoA reductase"
BW25113_4697	yrdF	0	3397854	3397996	1	130	0.13953488372093	143	18	pseudogene
BW25113_4646	yrdE	0	3397997	3398390	1	321	0.149295774647887	394	53	pseudogene
BW25113_3255	accB	0	3398795	3399265	1	0	0	471	0	"acetyl CoA carboxylase, BCCP subunit"
BW25113_3256	accC	0	3399276	3400625	1	0	0	1350	0	"acetyl-CoA carboxylase, biotin carboxylase subunit"
BW25113_3257	yhdT	0	3400734	3400976	1	163	0.0958904109589041	243	21	"DUF997 family putative inner membrane protein"
BW25113_3258	panF	0	3400966	3402417	1	749	0.121652639632747	1452	159	"pantothenate:sodium symporter"
BW25113_3259	prmA	0	3402429	3403310	1	386	0.10831234256927	882	86	"methyltransferase for 50S ribosomal subunit protein L11"
BW25113_3260	dusB	0	3403639	3404604	1	805	0.147126436781609	966	128	"tRNA-dihydrouridine synthase B"
BW25113_3261	fis	0	3404630	3404926	1	248	0.145522388059701	297	39	"global DNA-binding transcriptional dual regulator"
BW25113_3262	yhdJ	0	3405012	3405896	1	566	0.106649937264743	885	85	"DNA adenine methyltransferase, SAM-dependent"
BW25113_3263	yhdU	0	3405980	3406159	1	283	0.240740740740741	180	39	"putative membrane protein"
BW25113_3264	acrS	0	3406162	3406824	-1	57	0.0368509212730318	663	22	"acrAB operon transcriptional repressor"
BW25113_3265	acrE	0	3407223	3408380	1	1491	0.177372962607862	1158	185	"cytoplasmic membrane lipoprotein"
BW25113_3266	acrF	0	3408392	3411496	1	1697	0.125581395348837	3105	351	"multidrug efflux system protein"
BW25113_3267	yhdV	0	3411749	3411970	1	863	0.31	222	62	"putative outer membrane protein"
BW25113_3268	yhdW	0	3412401	3413425	1	680	0.134344528710726	1025	124	pseudogene
BW25113_3269	yhdX	0	3413493	3414674	1	704	0.12781954887218	1182	136	"putative amino-acid transporter subunit"
BW25113_3270	yhdY	0	3414684	3415787	1	347	0.0814889336016097	1104	81	"putative amino-acid transporter subunit"
BW25113_3271	yhdZ	0	3415795	3416553	1	284	0.0628654970760234	759	43	"putative amino-acid transporter subunit"
BW25113_3272	rrfF	0	3416782	3416901	-1	6	0.00925925925925926	120	1	
BW25113_3273	thrV	0	3416939	3417014	-1	9	0.0144927536231884	76	1	
BW25113_3274	rrfD	0	3417027	3417146	-1	5	0.00925925925925926	120	1	
BW25113_3275	rrlD	0	3417239	3420142	-1	0	0	2904	0	
BW25113_3276	alaU	0	3420317	3420392	-1	0	0	76	0	
BW25113_3277	ileU	0	3420435	3420511	-1	0	0	77	0	
BW25113_3278	rrsD	0	3420580	3422121	-1	0	0	1542	0	
BW25113_3279	yrdA	0	3422595	3423149	1	835	0.254	555	127	"bacterial transferase hexapeptide domain protein"
BW25113_3280	yrdB	0	3423125	3423382	-1	500	0.214592274678112	258	50	"DUF1488 family protein"
BW25113_3281	aroE	0	3423379	3424197	-1	263	0.116531165311653	819	86	"dehydroshikimate reductase, NAD(P)-binding"
BW25113_3282	tsaC	0	3424202	3424774	-1	27	0.0135658914728682	573	7	"tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein, threonine-dependent ADP-forming ATPase"
BW25113_3283	yrdD	0	3424779	3425321	-1	716	0.222903885480573	543	109	"putative DNA topoisomerase"
BW25113_3284	smg	0	3425350	3425823	-1	487	0.199063231850117	474	85	"DUF494 family putative periplasmic protein"
BW25113_4473	smf	0	3425795	3426919	-1	989	0.184600197433366	1125	187	"DNA recombination-mediator A family protein"
BW25113_3287	def	0	3427049	3427558	1	3	0.00435729847494553	510	2	"peptide deformylase"
BW25113_3288	fmt	0	3427573	3428520	1	0	0	948	0	"10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase"
BW25113_3289	rsmB	0	3428566	3429855	1	656	0.128337639965547	1290	149	"16S rRNA m(5)C967 methyltransferase, SAM-dependent"
BW25113_3290	trkA	0	3429877	3431253	1	560	0.125806451612903	1377	156	"NAD-binding component of TrK potassium transporter"
BW25113_3291	mscL	0	3431383	3431793	1	709	0.283783783783784	411	105	"mechanosensitive channel protein, high conductance"
BW25113_4550	arfA	0	3431790	3432008	-1	322	0.242424242424242	219	48	"alternate ribosome-rescue factor A"
BW25113_3292	zntR	0	3432064	3432489	-1	216	0.111979166666667	426	43	"zntA gene transcriptional activator"
BW25113_3293	yhdN	0	3432500	3432868	-1	180	0.114114114114114	369	38	"DUF1992 family protein"
BW25113_3294	rplQ	0	3432975	3433358	-1	0	0	384	0	"50S ribosomal subunit protein L17"
BW25113_3295	rpoA	0	3433399	3434388	-1	0	0	990	0	"RNA polymerase, alpha subunit"
BW25113_3296	rpsD	0	3434414	3435034	-1	0	0	621	0	"30S ribosomal subunit protein S4"
BW25113_3297	rpsK	0	3435068	3435457	-1	0	0	390	0	"30S ribosomal subunit protein S11"
BW25113_3298	rpsM	0	3435474	3435830	-1	0	0	357	0	"30S ribosomal subunit protein S13"
BW25113_3299	rpmJ	0	3435977	3436093	-1	2	0.0188679245283019	117	2	"50S ribosomal subunit protein L36"
BW25113_3300	secY	0	3436125	3437456	-1	0	0	1332	0	"preprotein translocase membrane subunit"
BW25113_3301	rplO	0	3437464	3437898	-1	0	0	435	0	"50S ribosomal subunit protein L15"
BW25113_3302	rpmD	0	3437902	3438081	-1	0	0	180	0	"50S ribosomal subunit protein L30"
BW25113_3303	rpsE	0	3438085	3438588	-1	0	0	504	0	"30S ribosomal subunit protein S5"
BW25113_3304	rplR	0	3438603	3438956	-1	0	0	354	0	"50S ribosomal subunit protein L18"
BW25113_3305	rplF	0	3438966	3439499	-1	0	0	534	0	"50S ribosomal subunit protein L6"
BW25113_3306	rpsH	0	3439512	3439904	-1	0	0	393	0	"30S ribosomal subunit protein S8"
BW25113_3307	rpsN	0	3439938	3440243	-1	0	0	306	0	"30S ribosomal subunit protein S14"
BW25113_3308	rplE	0	3440258	3440797	-1	0	0	540	0	"50S ribosomal subunit protein L5"
BW25113_3309	rplX	0	3440812	3441126	-1	0	0	315	0	"50S ribosomal subunit protein L24"
BW25113_3310	rplN	0	3441137	3441508	-1	0	0	372	0	"50S ribosomal subunit protein L14"
BW25113_3311	rpsQ	0	3441673	3441927	-1	0	0	255	0	"30S ribosomal subunit protein S17"
BW25113_3312	rpmC	0	3441927	3442118	-1	0	0	192	0	"50S ribosomal subunit protein L29"
BW25113_3313	rplP	0	3442118	3442528	-1	0	0	411	0	"50S ribosomal subunit protein L16"
BW25113_3314	rpsC	0	3442541	3443242	-1	0	0	702	0	"30S ribosomal subunit protein S3"
BW25113_3315	rplV	0	3443260	3443592	-1	0	0	333	0	"50S ribosomal subunit protein L22"
BW25113_3316	rpsS	0	3443607	3443885	-1	0	0	279	0	"30S ribosomal subunit protein S19"
BW25113_3317	rplB	0	3443902	3444723	-1	0	0	822	0	"50S ribosomal subunit protein L2"
BW25113_3318	rplW	0	3444741	3445043	-1	0	0	303	0	"50S ribosomal subunit protein L23"
BW25113_3319	rplD	0	3445040	3445645	-1	0	0	606	0	"50S ribosomal subunit protein L4"
BW25113_3320	rplC	0	3445656	3446285	-1	0	0	630	0	"50S ribosomal subunit protein L3"
BW25113_3321	rpsJ	0	3446318	3446629	-1	0	0	312	0	"30S ribosomal subunit protein S10"
BW25113_3322	gspB	0	3446867	3447286	-1	1086	0.256613756613757	420	97	"part of gsp divergon involved in type II protein secretion"
BW25113_3323	gspA	0	3447288	3448757	-1	3213	0.293272864701436	1470	388	"general secretory pathway component, cryptic"
BW25113_3324	gspC	0	3448937	3449752	1	1245	0.195918367346939	816	144	"general secretory pathway component, cryptic"
BW25113_3325	gspD	0	3449736	3451688	1	1875	0.184300341296928	1953	324	"general secretory pathway component, cryptic"
BW25113_3326	gspE	0	3451698	3453179	1	1739	0.18215892053973	1482	243	"general secretory pathway component, cryptic"
BW25113_3327	gspF	0	3453176	3454372	1	1209	0.172541743970315	1197	186	"general secretory pathway component, cryptic"
BW25113_3328	gspG	0	3454382	3454819	1	284	0.169620253164557	438	67	"pseudopilin, cryptic, general secretion pathway"
BW25113_3329	gspH	0	3454827	3455336	1	423	0.217864923747277	510	100	"putative general secretory pathway component, cryptic"
BW25113_3330	gspI	0	3455333	3455710	1	450	0.152492668621701	378	52	"general secretory pathway component, cryptic"
BW25113_3331	gspJ	0	3455703	3456290	1	523	0.160377358490566	588	85	"putative general secretory pathway component, cryptic"
BW25113_3332	gspK	0	3456283	3457266	1	1030	0.183972911963883	984	163	"general secretory pathway component, cryptic"
BW25113_3333	gspL	0	3457281	3458444	1	1363	0.205152671755725	1164	215	"general secretory pathway component, cryptic"
BW25113_3334	gspM	0	3458441	3458902	1	424	0.163461538461538	462	68	"general secretory pathway component, cryptic"
BW25113_3335	gspO	0	3458902	3459579	1	612	0.216039279869067	678	132	"bifunctional prepilin leader peptidase/ methylase"
BW25113_3336	bfr	0	3459608	3460084	-1	563	0.274418604651163	477	118	"bacterioferritin, iron storage and detoxification protein"
BW25113_3337	bfd	0	3460156	3460350	-1	441	0.278409090909091	195	49	"bacterioferritin-associated ferredoxin"
BW25113_3338	chiA	0	3460519	3463212	-1	3720	0.211958762886598	2694	514	"periplasmic endochitinase"
BW25113_3339	tufA	0	3463504	3464688	-1	41	0.0112464854732896	1185	12	"translation elongation factor EF-Tu 1"
BW25113_3340	fusA	0	3464759	3466873	-1	0	0	2115	0	"protein chain elongation factor EF-G, GTP-binding"
BW25113_3341	rpsG	0	3466901	3467440	-1	72	0.01440329218107	540	7	"30S ribosomal subunit protein S7"
BW25113_3342	rpsL	0	3467537	3467911	-1	0	0	375	0	"30S ribosomal subunit protein S12"
BW25113_3343	tusB	0	3468037	3468324	-1	71	0.0769230769230769	288	20	"mnm(5)-s(2)U34-tRNA synthesis 2-thiolation protein"
BW25113_3344	tusC	0	3468332	3468691	-1	74	0.0802469135802469	360	26	"mnm(5)-s(2)U34-tRNA synthesis 2-thiolation protein"
BW25113_3345	tusD	0	3468691	3469077	-1	148	0.114613180515759	387	40	"sulfurtransferase for 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis"
BW25113_3346	yheO	0	3469077	3469799	-1	474	0.153609831029186	723	100	"putative PAS domain-containing DNA-binding transcriptional regulator"
BW25113_3347	fkpA	0	3469966	3470778	-1	815	0.193989071038251	813	142	"FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase)"
BW25113_3348	slyX	0	3470999	3471217	1	90	0.126262626262626	219	25	"phi X174 lysis protein"
BW25113_3349	slyD	0	3471266	3471856	-1	697	0.195488721804511	591	104	"FKBP-type peptidyl prolyl cis-trans isomerase (rotamase)"
BW25113_4551	yheV	0	3471951	3472151	-1	64	0.132596685082873	201	24	"DUF2387 family putative metal-binding protein"
BW25113_3350	kefB	0	3472161	3473966	-1	1830	0.185731857318573	1806	302	"potassium:proton antiporter"
BW25113_3351	kefG	0	3473966	3474520	-1	682	0.222	555	111	"potassium-efflux system ancillary protein for KefB, glutathione-regulated"
BW25113_3352	yheS	0	3474648	3476561	1	1547	0.166569936157864	1914	287	"putative transporter subunit of ABC superfamily: ATP-binding component"
BW25113_3353	yheT	0	3476561	3477583	1	774	0.148751357220413	1023	137	"UPF0017 family putative hydrolase"
BW25113_3354	yheU	0	3477577	3477795	1	394	0.212121212121212	219	42	"UPF0270 family protein"
BW25113_3355	prkB	0	3477849	3478718	1	1137	0.220945083014049	870	173	"putative phosphoribulokinase"
BW25113_3356	yhfA	0	3478773	3479177	-1	187	0.131506849315068	405	48	"OsmC family protein"
BW25113_3357	crp	0	3479479	3480111	1	1	0.00175438596491228	633	1	"cAMP-activated global transcription factor, mediator of catabolite repression"
BW25113_3358	yhfK	0	3480150	3482252	1	1996	0.173798203909139	2103	329	"putative transporter, FUSC superfamily inner membrane protein, tandem domains"
BW25113_3359	argD	0	3482319	3483539	-1	858	0.168334849863512	1221	185	"bifunctional acetylornithine aminotransferase/ succinyldiaminopimelate aminotransferase"
BW25113_3360	pabA	0	3483625	3484188	-1	427	0.206692913385827	564	105	"aminodeoxychorismate synthase, subunit II"
BW25113_3361	fic	0	3484220	3484822	-1	409	0.136279926335175	603	74	"stationary-phase adenosine monophosphate-protein transferase domain protein"
BW25113_3362	yhfG	0	3484812	3484979	-1	98	0.203947368421053	168	31	"putative Fic-binding protein"
BW25113_3363	ppiA	0	3485084	3485656	-1	330	0.131782945736434	573	68	"peptidyl-prolyl cis-trans isomerase A (rotamase A)"
BW25113_3364	tsgA	0	3485927	3487108	1	1611	0.226503759398496	1182	241	"putative transporter"
BW25113_3365	nirB	0	3487370	3489913	1	2270	0.165502183406114	2544	379	"nitrite reductase, large subunit, NAD(P)H-binding"
BW25113_3366	nirD	0	3489910	3490236	1	285	0.152542372881356	327	45	"nitrite reductase, NAD(P)H-binding, small subunit"
BW25113_3367	nirC	0	3490362	3491168	1	1200	0.235213204951857	807	171	"nitrite transporter"
BW25113_3368	cysG	0	3491187	3492560	1	1660	0.198868229587712	1374	246	"fused siroheme synthase 1,3-dimethyluroporphyriongen III dehydrogenase and siroheme ferrochelatase/uroporphyrinogen methyltransferase"
BW25113_3369	yhfL	0	3492807	3492974	1	530	0.296052631578947	168	45	"small lipoprotein"
BW25113_3370	frlA	0	3493269	3494606	1	1566	0.183402489626556	1338	221	"putative fructoselysine transporter"
BW25113_3371	frlB	0	3494627	3495649	1	559	0.142236699239957	1023	131	fructoselysine-6-P-deglycase
BW25113_4474	frlC	0	3495699	3496529	1	651	0.157754010695187	831	118	"fructoselysine 3-epimerase"
BW25113_3374	frlD	0	3496526	3497311	1	707	0.169491525423729	786	120	"fructoselysine 6-kinase"
BW25113_3375	frlR	0	3497411	3498142	1	233	0.0880121396054628	732	58	"putative DNA-binding transcriptional regulator"
BW25113_3376	yhfS	0	3498294	3499379	-1	647	0.151329243353783	1086	148	"FNR-regulated pyridoxal phosphate-dependent aminotransferase family protein"
BW25113_3377	yhfT	0	3499391	3500695	-1	1047	0.162553191489362	1305	191	"inner membrane protein"
BW25113_3378	yhfU	0	3500707	3501060	-1	246	0.125391849529781	354	40	"DUF2620 family protein"
BW25113_3379	php	0	3501071	3501949	-1	775	0.178030303030303	879	141	"phosphotriesterase homology protein"
BW25113_3380	yhfW	0	3501946	3503172	-1	765	0.13393665158371	1227	148	"phosphopentomutase-related metalloenzyme superfamily protein"
BW25113_3381	yhfX	0	3503172	3504335	-1	955	0.153625954198473	1164	161	"putative pyridoxal 5'-phosphate binding protein"
BW25113_3382	yhfY	0	3504419	3504781	-1	279	0.140672782874618	363	46	"PRD domain protein"
BW25113_3383	yhfZ	0	3504798	3505703	-1	561	0.126225490196078	906	103	"putative DNA-binding transcriptional regulator"
BW25113_3384	trpS	0	3505993	3506997	-1	0	0	1005	0	"tryptophanyl-tRNA synthetase"
BW25113_3385	gph	0	3506990	3507748	-1	675	0.173976608187135	759	119	"phosphoglycolate phosphatase"
BW25113_3386	rpe	0	3507741	3508418	-1	159	0.0818330605564648	678	50	"D-ribulose-5-phosphate 3-epimerase"
BW25113_3387	dam	0	3508436	3509272	-1	827	0.194960212201592	837	147	"DNA adenine methyltransferase"
BW25113_3388	damX	0	3509379	3510665	-1	1090	0.151855047454702	1287	176	"cell division protein that binds to the septal ring"
BW25113_3389	aroB	0	3510757	3511845	-1	214	0.0846075433231396	1089	83	"3-dehydroquinate synthase"
BW25113_3390	aroK	0	3511902	3512423	-1	73	0.0574468085106383	522	27	"shikimate kinase I"
BW25113_3391	hofQ	0	3512824	3514062	-1	1149	0.187275985663082	1239	209	"DNA catabolic putative fimbrial transporter"
BW25113_3392	hofP	0	3513974	3514378	-1	445	0.186301369863014	405	68	"DNA catabolic protein"
BW25113_3393	hofO	0	3514368	3514808	-1	311	0.173803526448363	441	69	"DNA catabolic protein"
BW25113_3394	hofN	0	3514792	3515331	-1	328	0.12962962962963	540	63	"DNA catabolic putative fimbrial assembly protein"
BW25113_3395	hofM	0	3515331	3516110	-1	708	0.165242165242165	780	116	"DNA catabolic putative pilus assembly protein"
BW25113_3396	mrcA	0	3516230	3518782	1	2911	0.197127937336815	2553	453	"fused penicillin-binding protein 1a: murein transglycosylase/murein transpeptidase"
BW25113_3397	nudE	0	3518948	3519508	-1	620	0.166336633663366	561	84	"adenosine nucleotide hydrolase; substrates include Ap3A, Ap2A, ADP-ribose, NADH"
BW25113_3398	yrfF	0	3519828	3521963	1	147	0.0093603744149766	2136	18	"inner membrane protein"
BW25113_3399	yrfG	0	3522028	3522696	1	606	0.205638474295191	669	124	"GMP/IMP nucleotidase"
BW25113_3400	hslR	0	3522707	3523108	1	318	0.168508287292818	402	61	"ribosome-associated heat shock protein Hsp15"
BW25113_3401	hslO	0	3523133	3524011	1	748	0.156565656565657	879	124	"heat shock protein Hsp33"
BW25113_3402	yhgE	0	3524074	3525798	-1	1802	0.168705730843529	1725	262	"DUF4153 family putative inner membrane protein"
BW25113_3403	pck	0	3526177	3527799	1	1370	0.141683778234086	1623	207	"phosphoenolpyruvate carboxykinase"
BW25113_3404	envZ	0	3527875	3529227	-1	890	0.139573070607553	1353	170	"sensory histidine kinase in two-component regulatory system with OmpR"
BW25113_3405	ompR	0	3529224	3529943	-1	372	0.132716049382716	720	86	"response regulator in two-component regulatory system with EnvZ"
BW25113_3406	greB	0	3530171	3530647	1	309	0.141860465116279	477	61	"transcript cleavage factor"
BW25113_3407	yhgF	0	3530744	3533065	1	1894	0.1688995215311	2322	353	"putative transcriptional accessory protein"
BW25113_3408	feoA	0	3533522	3533749	1	616	0.33495145631068	228	69	"ferrous iron transporter, protein A"
BW25113_3409	feoB	0	3533766	3536087	1	2563	0.195693779904306	2322	409	"fused ferrous iron transporter, protein B: GTP-binding protein/membrane protein"
BW25113_3410	feoC	0	3536087	3536323	1	206	0.163551401869159	237	35	"putative DNA-binding transcriptional regulator"
BW25113_3411	yhgA	0	3536526	3537404	1	547	0.131313131313131	879	104	"transposase_31 family protein"
BW25113_3412	bioH	0	3537433	3538203	-1	495	0.123919308357349	771	86	"pimeloyl-ACP methyl ester carboxylesterase"
BW25113_3413	gntX	0	3538241	3538924	1	415	0.118506493506494	684	73	"DNA catabolic protein"
BW25113_3414	nfuA	0	3538983	3539558	1	146	0.0809248554913295	576	42	"Fe/S biogenesis protein; putative scaffold/chaperone for damaged Fe/S proteins"
BW25113_3415	gntT	0	3539918	3541234	1	645	0.0978077571669477	1317	116	"gluconate transporter, high-affinity GNT I system"
BW25113_3416	malQ	0	3541345	3543429	-1	308	0.0687266915290357	2085	129	"4-alpha-glucanotransferase (amylomaltase)"
BW25113_3417	malP	0	3543439	3545832	-1	1056	0.123897911832947	2394	267	"maltodextrin phosphorylase"
BW25113_3418	malT	0	3546444	3549149	1	1804	0.145730706075534	2706	355	"mal regulon transcriptional activator"
BW25113_4475	rtcA	0	3549192	3550208	-1	937	0.172489082969432	1017	158	"RNA 3'-terminal phosphate cyclase"
BW25113_3421	rtcB	0	3550212	3551438	-1	1545	0.17737556561086	1227	196	"RNA-splicing ligase"
BW25113_3422	rtcR	0	3551627	3553225	1	1672	0.163194444444444	1599	235	"sigma 54-dependent transcriptional regulator of rtcBA expression"
BW25113_3423	glpR	0	3553207	3553965	-1	373	0.12280701754386	759	84	"GlpR DNA-binding transcriptional repressor"
BW25113_3424	glpG	0	3553982	3554812	-1	684	0.161764705882353	831	121	"rhomboid intramembrane serine protease"
BW25113_3425	glpE	0	3554857	3555183	-1	264	0.196610169491525	327	58	"thiosulfate:cyanide sulfurtransferase (rhodanese)"
BW25113_3426	glpD	0	3555373	3556878	1	297	0.079646017699115	1506	108	"sn-glycerol-3-phosphate dehydrogenase, aerobic, FAD/NAD(P)-binding"
BW25113_3427	yzgL	0	3557147	3557365	-1	156	0.0858585858585859	219	17	pseudogene
BW25113_3428	glgP	0	3557494	3559941	-1	1950	0.143829401088929	2448	317	"glycogen phosphorylase"
BW25113_3429	glgA	0	3559960	3561393	-1	1355	0.156467854376452	1434	202	"glycogen synthase"
BW25113_3430	glgC	0	3561393	3562688	-1	1165	0.150814053127678	1296	176	"glucose-1-phosphate adenylyltransferase"
BW25113_3431	glgX	0	3562706	3564679	-1	2192	0.147439504783343	1974	262	"glycogen debranching enzyme"
BW25113_3432	glgB	0	3564676	3566862	-1	2494	0.16810563737938	2187	331	"1,4-alpha-glucan branching enzyme"
BW25113_3433	asd	0	3567135	3568238	-1	0	0	1104	0	"aspartate-semialdehyde dehydrogenase, NAD(P)-binding"
BW25113_3434	yhgN	0	3568431	3569024	1	563	0.177570093457944	594	95	"UPF0056 family inner membrane protein"
